arm,true_grammar,impostor_id,surface_seed,frac,rotation_deg,degradation,degradation_param,wb_gain_bgr,boundaries_spanned,top_sheet,top_aggregate,verdict_001,aggregate_001,coverage_001,renormalised_001,verdict_002,aggregate_002,coverage_002,renormalised_002,ink002_agreement,ink002_agr_absolute,ink002_agr_relationship,ink002_gain_b,ink002_gain_g,ink002_gain_r,ink002_implied_b,ink002_implied_g,ink002_implied_r,ink002_gain_in_bounds,ink002_relationship_applicable,ink002_n_inks,ink002_n_clipped,ink002_rank_corr
impostor,none,canonical_ratio2_duty33,0,0.35,0.0,none,,,3,bar-cascade-001,0.3151,not_recognised,0.3151,1.0,0.3151,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.35,0.0,none,,,3,bar-cascade-001,0.3253,not_recognised,0.3253,1.0,0.3253,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.35,0.0,none,,,3,bar-cascade-001,0.289,not_recognised,0.289,1.0,0.289,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.35,0.0,none,,,3,bar-cascade-001,0.4109,candidate,0.4109,1.0,0.4109,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.35,0.0,none,,,3,bar-cascade-001,0.4014,candidate,0.4014,1.0,0.4014,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.35,0.0,none,,,3,bar-cascade-001,0.3127,not_recognised,0.3127,1.0,0.3127,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.35,0.0,none,,,3,bar-cascade-001,0.2948,not_recognised,0.2948,1.0,0.2948,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.35,0.0,none,,,3,bar-cascade-001,0.2939,not_recognised,0.2939,1.0,0.2939,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.35,0.0,none,,,3,bar-cascade-001,0.4022,candidate,0.4022,1.0,0.4022,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.35,0.0,none,,,3,bar-cascade-001,0.2686,not_recognised,0.2686,1.0,0.2686,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.35,0.0,none,,,3,bar-cascade-001,0.3778,not_recognised,0.3778,1.0,0.3778,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.35,0.0,none,,,3,bar-cascade-001,0.3691,not_recognised,0.3691,1.0,0.3691,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.35,0.0,none,,,2,bar-cascade-001,0.3612,not_recognised,0.3612,1.0,0.3612,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.35,0.0,none,,,2,bar-cascade-001,0.3368,not_recognised,0.3368,1.0,0.3368,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,3,0,-0.6667
impostor,none,canonical_ratio2_duty33,1,0.35,0.0,none,,,2,bar-cascade-001,0.3215,not_recognised,0.3215,1.0,0.3215,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.35,0.0,none,,,3,bar-cascade-001,0.409,candidate,0.409,1.0,0.409,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.35,0.0,none,,,3,bar-cascade-001,0.3706,not_recognised,0.3706,1.0,0.3706,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.35,0.0,none,,,3,bar-cascade-001,0.3122,not_recognised,0.3122,1.0,0.3122,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.35,0.0,none,,,3,bar-cascade-001,0.3414,not_recognised,0.3414,1.0,0.3414,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.35,0.0,none,,,3,bar-cascade-001,0.2634,not_recognised,0.2634,1.0,0.2634,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.35,0.0,none,,,3,bar-cascade-001,0.3393,not_recognised,0.3393,1.0,0.3393,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.35,0.0,none,,,3,bar-cascade-001,0.3236,not_recognised,0.3236,1.0,0.3236,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.35,0.0,none,,,3,bar-cascade-001,0.2992,not_recognised,0.2992,1.0,0.2992,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.35,0.0,none,,,3,bar-cascade-001,0.4115,candidate,0.4115,1.0,0.4115,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.5,0.0,none,,,3,bar-cascade-001,0.3,not_recognised,0.3,1.0,0.3,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.5,0.0,none,,,3,bar-cascade-001,0.4047,candidate,0.4047,1.0,0.4047,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.5,0.0,none,,,3,bar-cascade-001,0.3888,not_recognised,0.3888,1.0,0.3888,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.5,0.0,none,,,3,bar-cascade-001,0.3903,not_recognised,0.3903,1.0,0.3903,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.5,0.0,none,,,3,bar-cascade-001,0.3778,not_recognised,0.3778,1.0,0.3778,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.5,0.0,none,,,3,bar-cascade-001,0.3585,not_recognised,0.3585,1.0,0.3585,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.5,0.0,none,,,4,bar-cascade-001,0.3511,not_recognised,0.3511,1.0,0.3511,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.5,0.0,none,,,4,bar-cascade-001,0.2602,not_recognised,0.2602,1.0,0.2602,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.5,0.0,none,,,4,bar-cascade-001,0.3982,not_recognised,0.3982,1.0,0.3982,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.5,0.0,none,,,3,bar-cascade-001,0.3961,not_recognised,0.3961,1.0,0.3961,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.5,0.0,none,,,3,bar-cascade-001,0.3956,not_recognised,0.3956,1.0,0.3956,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.5,0.0,none,,,3,bar-cascade-001,0.4025,candidate,0.4025,1.0,0.4025,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.5,0.0,none,,,3,bar-cascade-001,0.3976,not_recognised,0.3976,1.0,0.3976,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.5,0.0,none,,,3,bar-cascade-001,0.3708,not_recognised,0.3708,1.0,0.3708,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.5,0.0,none,,,3,bar-cascade-001,0.3928,not_recognised,0.3928,1.0,0.3928,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.5,0.0,none,,,3,bar-cascade-001,0.2989,not_recognised,0.2989,1.0,0.2989,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.5,0.0,none,,,4,bar-cascade-001,0.3494,not_recognised,0.3494,1.0,0.3494,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.5,0.0,none,,,3,bar-cascade-001,0.3792,not_recognised,0.3792,1.0,0.3792,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.5,0.0,none,,,4,bar-cascade-001,0.4037,candidate,0.4037,1.0,0.4037,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.5,0.0,none,,,4,bar-cascade-001,0.2438,not_recognised,0.2438,1.0,0.2438,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.5,0.0,none,,,3,bar-cascade-001,0.3751,not_recognised,0.3751,1.0,0.3751,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.5,0.0,none,,,4,bar-cascade-001,0.2681,not_recognised,0.2681,1.0,0.2681,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.5,0.0,none,,,4,bar-cascade-001,0.3392,not_recognised,0.3392,1.0,0.3392,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.5,0.0,none,,,3,bar-cascade-001,0.38,not_recognised,0.38,1.0,0.38,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.75,0.0,none,,,4,bar-cascade-001,0.3868,not_recognised,0.3868,1.0,0.3868,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.75,0.0,none,,,4,bar-cascade-001,0.3058,not_recognised,0.3058,1.0,0.3058,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.75,0.0,none,,,4,bar-cascade-001,0.3753,not_recognised,0.3753,1.0,0.3753,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.75,0.0,none,,,4,bar-cascade-001,0.387,not_recognised,0.387,1.0,0.387,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.75,0.0,none,,,4,bar-cascade-001,0.3265,not_recognised,0.3265,1.0,0.3265,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.75,0.0,none,,,4,bar-cascade-001,0.3313,not_recognised,0.3313,1.0,0.3313,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.75,0.0,none,,,4,bar-cascade-001,0.3544,not_recognised,0.3544,1.0,0.3544,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,0.75,0.0,none,,,4,bar-cascade-001,0.393,not_recognised,0.393,1.0,0.393,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.75,0.0,none,,,4,bar-cascade-001,0.2813,not_recognised,0.2813,1.0,0.2813,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.75,0.0,none,,,4,bar-cascade-001,0.3319,not_recognised,0.3319,1.0,0.3319,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.75,0.0,none,,,4,bar-cascade-001,0.2864,not_recognised,0.2864,1.0,0.2864,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.75,0.0,none,,,4,bar-cascade-001,0.2828,not_recognised,0.2828,1.0,0.2828,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.75,0.0,none,,,4,bar-cascade-001,0.3498,not_recognised,0.3498,1.0,0.3498,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.75,0.0,none,,,4,bar-cascade-001,0.2935,not_recognised,0.2935,1.0,0.2935,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.75,0.0,none,,,4,bar-cascade-001,0.393,not_recognised,0.393,1.0,0.393,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,0.75,0.0,none,,,4,bar-cascade-001,0.3476,not_recognised,0.3476,1.0,0.3476,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.75,0.0,none,,,4,bar-cascade-001,0.3641,not_recognised,0.3641,1.0,0.3641,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.75,0.0,none,,,4,bar-cascade-001,0.2862,not_recognised,0.2862,1.0,0.2862,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.75,0.0,none,,,4,bar-cascade-001,0.3212,not_recognised,0.3212,1.0,0.3212,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.75,0.0,none,,,4,bar-cascade-001,0.2904,not_recognised,0.2904,1.0,0.2904,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.75,0.0,none,,,4,bar-cascade-001,0.3426,not_recognised,0.3426,1.0,0.3426,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.75,0.0,none,,,4,bar-cascade-001,0.3259,not_recognised,0.3259,1.0,0.3259,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.75,0.0,none,,,4,bar-cascade-001,0.2766,not_recognised,0.2766,1.0,0.2766,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,0.75,0.0,none,,,4,bar-cascade-001,0.2927,not_recognised,0.2927,1.0,0.2927,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,1.0,0.0,none,,,4,bar-cascade-001,0.2937,not_recognised,0.2937,1.0,0.2937,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,1.0,0.0,none,,,4,bar-cascade-001,0.3277,not_recognised,0.3277,1.0,0.3277,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,1.0,0.0,none,,,4,bar-cascade-001,0.3458,not_recognised,0.3458,1.0,0.3458,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,1.0,0.0,none,,,4,bar-cascade-001,0.2988,not_recognised,0.2988,1.0,0.2988,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,1.0,0.0,none,,,4,bar-cascade-001,0.2969,not_recognised,0.2969,1.0,0.2969,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,0,1.0,0.0,none,,,4,bar-cascade-001,0.2919,not_recognised,0.2919,1.0,0.2919,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,1.0,0.0,none,,,4,bar-cascade-001,0.3131,not_recognised,0.3131,1.0,0.3131,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,1.0,0.0,none,,,4,bar-cascade-001,0.3233,not_recognised,0.3233,1.0,0.3233,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,1,1.0,0.0,none,,,4,bar-cascade-001,0.2726,not_recognised,0.2726,1.0,0.2726,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,1.0,0.0,none,,,4,bar-cascade-001,0.3363,not_recognised,0.3363,1.0,0.3363,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,1.0,0.0,none,,,4,bar-cascade-001,0.3314,not_recognised,0.3314,1.0,0.3314,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,1.0,0.0,none,,,4,bar-cascade-001,0.3328,not_recognised,0.3328,1.0,0.3328,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,canonical_ratio2_duty33,2,1.0,0.0,none,,,4,bar-cascade-001,0.3436,not_recognised,0.3436,1.0,0.3436,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,0,0.1333
impostor,none,nine_ink_grid,0,0.1,0.0,none,,,,bar-cascade-001,0.0,not_recognised,0.0,1.0,0.0,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,3,0.1578
impostor,none,nine_ink_grid,0,0.1,0.0,none,,,,bar-cascade-001,0.1064,not_recognised,0.1064,1.0,0.1064,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,7,2,0.0016
impostor,none,nine_ink_grid,0,0.1,0.0,none,,,,iso-002,0.0116,not_recognised,0.0,0.4,0.0,not_recognised,0.0116,1.0,0.0116,0.0123,0.0,0.0123,0.9206,0.8751,1.5419,1.0862,1.1427,0.6486,True,True,9,3,0.4053
impostor,none,nine_ink_grid,0,0.1,0.0,none,,,,bar-cascade-001,0.0,not_recognised,0.0,1.0,0.0,not_recognised,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5419,1.0,1.0,0.6486,True,True,4,0,0.446
impostor,none,nine_ink_grid,0,0.1,0.0,none,,,,iso-002,0.084,not_recognised,0.0,1.0,0.0,not_recognised,0.084,1.0,0.084,0.09,0.0,0.09,1.1923,1.0245,1.0,0.8387,0.976,1.0,True,True,7,0,0.5766
